Property file name,key
sandbox/registration-processor-mz.properties,registration.processor.manual.verification.reprocess.buffer.time
sandbox/registration-processor-mz.properties,registration.processor.manual.adjudication.json
sandbox/registration-processor-mz.properties,config.server.file.storage.uri
sandbox/registration-processor-mz.properties,mosip.workinghour.validation.required
sandbox/registration-processor-mz.properties,registration.processor.validate.introducer
sandbox/registration-processor-mz.properties,mosip.registartion.processor.validateUMC
sandbox/registration-processor-mz.properties,registration.processor.wait.period
sandbox/registration-processor-mz.properties,registration.processor.print.textfile
sandbox/registration-processor-mz.properties,mosip.regproc.message.sender.api.id
sandbox/registration-processor-mz.properties,mosip.regproc.message.sender.api.version
sandbox/registration-processor-mz.properties,registration.processor.queue.address
sandbox/registration-processor-mz.properties,registration.processor.queue.printpostaladdress
sandbox/registration-processor-mz.properties,registration.processor.enable.proxy.postalservice
sandbox/registration-processor-mz.properties,registration.processor.masterdata.validation.attributes
sandbox/registration-processor-mz.properties,registration.processor.validateSchema
sandbox/registration-processor-mz.properties,registration.processor.validateFile
sandbox/registration-processor-mz.properties,registration.processor.validateChecksum
sandbox/registration-processor-mz.properties,registration.processor.validateApplicantDocument
sandbox/registration-processor-mz.properties,registration.processor.validateMasterData
sandbox/registration-processor-mz.properties,registration-processor.validatemandotary
sandbox/registration-processor-mz.properties,registration.processor.document.category
sandbox/registration-processor-mz.properties,registration.processor.audit.applicationId
sandbox/registration-processor-mz.properties,registration.processor.audit.applicationName
sandbox/registration-processor-mz.properties,mosip.registration.processor.registration.packetgenerator.id
sandbox/registration-processor-mz.properties,mosip.registration.processor.uincard.reprint.id
sandbox/registration-processor-mz.properties,mosip.registration.processor.packetgenerator.version
sandbox/registration-processor-mz.properties,mosip.registration.processor.resident.service.id
sandbox/registration-processor-mz.properties,mosip.registration.processor.lost.id
sandbox/registration-processor-mz.properties,mosip.registration.processor.print.service.id
sandbox/registration-processor-mz.properties,registration.processor.unMaskedUin.length
sandbox/registration-processor-mz.properties,mosip.registration.processor.print.service.uincard.password
sandbox/registration-processor-mz.properties,mosip.print.uin.header.length
sandbox/registration-processor-mz.properties,mosip.registration.processor.print.service.uincard.lowerleftx
sandbox/registration-processor-mz.properties,mosip.registration.processor.print.service.uincard.lowerlefty
sandbox/registration-processor-mz.properties,mosip.registration.processor.print.service.uincard.upperrightx
sandbox/registration-processor-mz.properties,mosip.registration.processor.print.service.uincard.upperrighty
sandbox/registration-processor-mz.properties,mosip.registration.processor.print.service.uincard.signature.reason
sandbox/registration-processor-mz.properties,mosip.registration.processor.email.id
sandbox/registration-processor-mz.properties,mosip.biometric.sdk.provider.finger.classname
sandbox/registration-processor-mz.properties,mosip.biometric.sdk.provider.iris.classname
sandbox/registration-processor-mz.properties,mosip.biometric.sdk.provider.face.classname
sandbox/registration-processor-mz.properties,mosip.regproc.quality.checker.eventbus.kafka.commit.type
sandbox/registration-processor-mz.properties,mosip.regproc.quality.checker.eventbus.kafka.max.poll.records
